folder,name,title,original_name,src,origin_folders,dupes_removed,md5
Siri & Voices/Voice Previews,it-IT (D).caf,it-IT (D),it-IT_it-IT-D.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/it-IT_it-IT-D.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,8d8024bdf6e949135ff179c42a1dd6dd
Siri & Voices/Voice Previews,it-IT Paolo.caf,it-IT Paolo,it-IT_paolo.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/it-IT_paolo.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,5093fe904418248f62ea70e2578a00a9
Siri & Voices/Voice Previews,ja-JP Hiro.caf,ja-JP Hiro,ja-JP_hiro.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/ja-JP_hiro.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,a160650ece9e0d16a8a6b3f59b95c5bf
Siri & Voices/Voice Previews,ja-JP Sakura.caf,ja-JP Sakura,ja-JP_sakura.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/ja-JP_sakura.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,723b8c1f6f3998bfb285ee74c29ca40d
Siri & Voices/Voice Previews,ko-KR Jinsoo.caf,ko-KR Jinsoo,ko-KR_jinsoo.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/ko-KR_jinsoo.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,d40a34b9c63211d61da6be74080ff4dd
Siri & Voices/Voice Previews,ko-KR Minji.caf,ko-KR Minji,ko-KR_minji.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/ko-KR_minji.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,31280dbb9612708cd7a902e91c9174ee
Siri & Voices/Voice Previews,ms-MY (A).caf,ms-MY (A),ms-MY_ms-MY-A.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/ms-MY_ms-MY-A.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,c987d0990f4943a6cb7ba4054a9d4688
Siri & Voices/Voice Previews,ms-MY (B).caf,ms-MY (B),ms-MY_ms-MY-B.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/ms-MY_ms-MY-B.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,b14361c056aaba0d0ec425043ffbe162
Siri & Voices/Voice Previews,nb-NO Ingrid.caf,nb-NO Ingrid,nb-NO_ingrid.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/nb-NO_ingrid.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,f1317b3b813280771e05d85ed76230e5
Siri & Voices/Voice Previews,nb-NO Marius.caf,nb-NO Marius,nb-NO_marius.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/nb-NO_marius.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,fa9eb665123613853b8b2fc00b6cb8d2
Siri & Voices/Voice Previews,nl-NL Klaar.caf,nl-NL Klaar,nl-NL_klaar.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/nl-NL_klaar.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,c63904b43f2fe03aeee3e8e28ad6a85c
Siri & Voices/Voice Previews,nl-NL Pieter.caf,nl-NL Pieter,nl-NL_pieter.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/nl-NL_pieter.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,2cf12709e71f89b5feb10976fea7c7fb
Siri & Voices/Voice Previews,pt-BR Nando.caf,pt-BR Nando,pt-BR_nando.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/pt-BR_nando.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,c11cb0cf2901254f18adf8cb3b8c989d
Siri & Voices/Voice Previews,pt-BR Sandra.caf,pt-BR Sandra,pt-BR_sandra.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/pt-BR_sandra.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,e4e7d22b74462f96b554406b83cdc73f
Siri & Voices/Voice Previews,pt-PT (A).caf,pt-PT (A),pt-PT_pt-PT-A.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/pt-PT_pt-PT-A.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,4803e390fdd51319dffdeac79c881576
Siri & Voices/Voice Previews,pt-PT (B).caf,pt-PT (B),pt-PT_pt-PT-B.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/pt-PT_pt-PT-B.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,7711d8860959561d6a8583062c2ed077
Siri & Voices/Voice Previews,ru-RU Aleksei.caf,ru-RU Aleksei,ru-RU_aleksei.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/ru-RU_aleksei.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,75d3f6327eec544912f510d267a91e23
Siri & Voices/Voice Previews,ru-RU Yelena.caf,ru-RU Yelena,ru-RU_yelena.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/ru-RU_yelena.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,8c1b69893e152f3882c1173f5e74e8f0
Siri & Voices/Voice Previews,sv-SE Axel.caf,sv-SE Axel,sv-SE_axel.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/sv-SE_axel.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,478503a3e7a74eecb38d8e9075904c5d
Siri & Voices/Voice Previews,sv-SE Tilde.caf,sv-SE Tilde,sv-SE_tilde.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/sv-SE_tilde.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,7605c29cdfc89972c18b2f7245b7cf29
Siri & Voices/Voice Previews,th-TH (A).caf,th-TH (A),th-TH_th-TH-A.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/th-TH_th-TH-A.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,1c4326e15cdf0998f8c539b545f314e5
Siri & Voices/Voice Previews,th-TH (B).caf,th-TH (B),th-TH_th-TH-B.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/th-TH_th-TH-B.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,9172163366242ae1f4c74ee750b1e42a
Siri & Voices/Voice Previews,tr-TR Elif.caf,tr-TR Elif,tr-TR_elif.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/tr-TR_elif.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,d6c1f82f70c0d250a0f1349af3b1298e
Siri & Voices/Voice Previews,tr-TR Kaan.caf,tr-TR Kaan,tr-TR_kaan.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/tr-TR_kaan.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,1594a724fa73cb5f8e35f7cec68f2fb1
Siri & Voices/Voice Previews,vi-VN-u-sd-vnct (C).caf,vi-VN-u-sd-vnct (C),vi-VN-u-sd-vnct_vi-VN-C.caf,"23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews/vi-VN-u-sd-vnct_vi-VN-C.caf","23G83__iPhone18,2/System/Library/PrivateFrameworks/SiriTTSService.framework/VoicePreviews",0,74c828658932a392e363e0030571534a
